complaint_id,txn_id,txn_id_missing,user_id,merchant_id,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,bank_response_delay_days,impossible_reporting_delay,disputed_amount,disputed_amount_missing,reason_code_bucket,reason_code,complaint_text,resolution_status,severity,channel
CBK0001643,TXN00000106,False,USR58071,MCH5954,2026-02-11 00:00:00,2026-02-19 08:16:00,,8.344444444444445,,False,7755.19,False,Account Takeover / Unauthorized,unauthorized_transaction,Complaint received after multiple failed attempts.,Pending Bank,Critical,Chatbot
CBK0001494,TXN00012935,False,USR97835,MCH9262,2026-01-26 00:00:00,2026-01-27 01:43:00,2026-02-13 00:00:00,1.0715277777777779,16.928472222222222,False,7997.0,False,General Complaint / Dispute,dispute raised,User reports money deducted but merchant denies receiving payment.,Open,Low,Chatbot
CBK0002574,TXN00017235,False,USR62800,MCH8945,2026-02-08 05:11:43,2026-02-12 02:11:43,2026-02-25 02:11:00,3.875,12.999502314814816,False,18567.74,False,Item/Service Not Delivered,no service,User says UPI PIN was not entered by them.,Pending Bank,Medium,IVR
CBK0001731,TXN00004984,False,USR87558,MCH9299,2026-03-31 00:00:00,2026-04-05 00:00:00,,5.0,,False,1369.23,False,Account Takeover / Unauthorized,ATO,User reports money deducted but merchant denies receiving payment.,Resolved,High,Chatbot
CBK0001134,TXN00017548,False,USR13243,MCH9359,2026-03-11 00:00:00,2026-03-13 00:00:00,2026-03-29 00:00:00,2.0,16.0,False,6612.88,False,Duplicate Debit,Duplicate Debit,User reports money deducted but merchant denies receiving payment.,Resolved,Medium,IVR
CBK0000378,TXN00018467,False,USR80805,MCH5264,2026-02-14 00:00:00,,2026-03-15 00:00:00,,,False,688.0,False,Duplicate Debit,Duplicate Debit,customer says transaction was not authorized.,In Progress,Medium,Branch
CBK0001826,TXN00012615,False,USR61997,MCH4353,2026-02-02 00:00:00,2026-02-13 14:10:00,2026-03-03 14:10:36,11.590277777777779,18.000416666666666,False,2049.68,False,Account Takeover / Unauthorized,unauthorized_transaction,Suspicious high-value payment disputed by customer.,Pending Bank,Medium,App
CBK0002763,TXN00010243,False,USR96392,MCH8516,2026-03-29 07:29:00,2026-03-29 22:29:48,2026-04-14 00:00:00,0.6255555555555555,15.06263888888889,False,1043.0,False,Other/Unclassified,incorrect amount,merchant service was not delivered after payment.,Resolved,Low,Call Center
CBK0000597,TXN00012105,False,USR80223,MCH3594,2026-02-07 00:00:00,2026-03-10 00:00:00,2026-03-25 00:00:00,31.0,15.0,False,1866.96,False,Duplicate Debit,Duplicate Debit,User reports money deducted but merchant denies receiving payment.,In Progress,Low,Chatbot
CBK0000082,TXN00013051,False,USR86387,MCH8735,2026-02-26 00:00:00,2026-02-27 00:00:00,,1.0,,False,7272.0,False,Item/Service Not Delivered,item not received,Suspicious high-value payment disputed by customer.,In Progress,Low,App
CBK0001742,TXN00000794,False,USR25428,MCH4105,2026-02-19 00:00:00,2026-02-22 00:00:00,,3.0,,False,6042.03,False,Item/Service Not Delivered,Merchant Not Delivered,Complaint received after multiple failed attempts.,Open,High,IVR
CBK0002108,TXN00013246,False,USR62233,MCH8714,2026-02-12 00:00:00,2026-02-15 00:00:00,2026-02-17 00:00:00,3.0,2.0,False,5800.55,False,Duplicate Debit,charged twice,Customer says amount was debited twice.,Rejected,Low,App
CBK0001017,TXN85757,False,USR56228,MCH8964,2026-03-29 00:00:00,2026-04-02 00:00:00,2026-04-19 00:00:00,4.0,17.0,False,585.8,False,Duplicate Debit,charged twice,Payment made to unknown merchant as per customer statement.,Rejected,Critical,Chatbot
CBK0000611,TXN00014367,False,USR58639,MCH4078,2026-02-17 00:00:00,2026-03-05 00:00:00,,16.0,,False,996.14,False,Other/Unclassified,service failed,User says UPI PIN was not entered by them.,Open,Low,Chatbot
CBK0000604,TXN00008566,False,USR17861,MCH3597,2026-03-12 00:00:00,2026-03-15 06:08:29,,3.2558912037037038,,False,2673.74,False,Other/Unclassified,unauth txn,User claims account was compromised before transaction.,Pending Bank,Low,Chatbot
CBK0000889,TXN00015963,False,USR97266,MCH6752,2026-01-12 00:00:00,2026-01-22 00:00:00,2026-01-28 00:00:00,10.0,6.0,False,3356.0,False,Other/Unclassified,FRAUD,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,In Progress,Medium,IVR
CBK0000462,TXN00018761,False,USR24660,MCH9291,2026-01-23 00:00:00,2026-01-24 00:00:00,2026-02-17 00:00:00,1.0,24.0,False,1500.59,False,Account Takeover / Unauthorized,unauthorized_transaction,Customer says amount was debited twice.,In Progress,Low,Email
CBK0000231,TXN00017060,False,USR94815,MCH5980,2026-03-25 11:16:26,2026-04-05 00:00:00,2026-04-09 00:00:00,10.53025462962963,4.0,False,575.09,False,General Complaint / Dispute,Customer Dispute,User reports money deducted but merchant denies receiving payment.,Closed,Low,IVR
CBK0000764,TXN00017113,False,USR98093,MCH8779,2026-03-18 14:56:31,2026-03-21 00:00:00,2026-04-09 00:00:00,2.3774189814814815,19.0,False,580.57,False,General Complaint / Dispute,Customer Dispute,Merchant service was not delivered after payment.,Pending Bank,Medium,Branch
CBK0001745,TXN00007273,False,USR17798,MCH6810,2026-03-02 00:00:00,2026-03-04 00:00:00,2026-03-25 00:00:00,2.0,21.0,False,673.49,False,Duplicate Debit,Duplicate Debit,Payment made to unknown merchant as per customer statement.,Open,Medium,Call Center
CBK0001806,TXN00003889,False,USR73653,MCH4226,2026-01-12 01:06:58,2026-01-17 00:00:00,2026-02-07 00:00:00,4.95349537037037,21.0,False,2760.0,False,Other/Unclassified,scam,User says UPI PIN was not entered by them.,Rejected,High,IVR
CBK0001566,TXN00004832,False,USR79325,MCH4041,2026-01-15 00:00:00,2026-01-26 00:00:00,,11.0,,False,1582.6,False,Account Takeover / Unauthorized,Unauthorized Transaction,Customer says amount was debited twice.,In Progress,Medium,Email
CBK0001207,TXN00007505,False,USR33427,MCH5300,2026-01-31 06:45:27,2026-02-02 09:45:27,2026-02-21 00:00:00,2.125,18.5934375,False,13713.48,False,Duplicate Debit,Duplicate Debit,Customer complaint text unclear due to poor call center notes.,In Progress,Low,Chatbot
CBK0001428,TXN00001443,False,USR74417,MCH7286,2026-01-30 00:00:00,2026-02-02 00:00:00,2026-02-05 00:00:00,3.0,3.0,False,504.11,False,Other/Unclassified,UNAUTHORISED,User claims account was compromised before transaction.,Open,Low,App
CBK0001469,TXN00008274,False,USR45724,MCH3032,2026-02-25 00:00:00,2026-02-28 00:00:00,2026-03-18 11:31:43,3.0,18.480358796296297,False,1114.45,False,Item/Service Not Delivered,not delivered,Suspicious high-value payment disputed by customer.,Resolved,High,Call Center
CBK0000078,TXN00019392,False,USR55898,MCH8405,2026-01-21 00:00:00,2026-01-22 00:00:00,2026-01-27 00:00:00,1.0,5.0,False,16244.17,False,General Complaint / Dispute,customer issue,User claims account was compromised before transaction.,Closed,High,IVR
CBK0002648,TXN00015715,False,USR23388,MCH7559,2026-02-10 00:00:00,2026-02-12 17:59:00,2026-02-15 17:59:00,2.7493055555555554,3.0,False,9730.68,False,Amount Mismatch,amount mismatch,Customer complaint text unclear due to poor call center notes.,In Progress,Low,Email
CBK0001878,TXN00014566,False,USR75314,MCH2363,2026-03-20 00:00:00,2026-03-24 07:04:16,2026-04-09 07:04:16,4.29462962962963,16.0,False,2311.12,False,Duplicate Debit,charged twice,customer says transaction was not authorized.,Pending Bank,High,App
CBK0002171,TXN00015034,False,USR73039,MCH1572,2026-03-19 00:00:00,2026-03-22 20:42:00,,3.8625,,False,8134.61,False,Duplicate Debit,DUP_DEBIT,Payment made to unknown merchant as per cust statement.,Resolved,Medium,Call Center
CBK0001202,TXN00005621,False,USR59000,MCH3815,2026-03-15 00:00:00,2026-03-19 21:25:48,,4.892916666666666,,False,8601.0,False,General Complaint / Dispute,customer issue,Customer says transaction was not authorized.,Resolved,Low,Chatbot
CBK0001332,TXN00009814,False,USR65176,MCH2398,2026-01-22 00:00:00,2026-02-01 00:00:00,2026-02-26 11:15:00,10.0,25.46875,False,1195.47,False,Item/Service Not Delivered,not delivered,Customer says transaction was not authorized.,In Progress,Medium,Branch
CBK0000177,TXN00001663,False,USR24926,MCH7681,2026-02-08 00:00:00,2026-02-11 00:00:00,2026-02-17 00:00:00,3.0,6.0,False,2379.68,False,Other/Unclassified,service failed,Complaint received after multiple failed attempts.,Resolved,Low,IVR
CBK0001220,TXN00001198,False,USR21945,MCH7467,2026-02-05 16:07:55,2026-02-03 00:00:00,2026-02-25 00:00:00,-2.6721643518518516,22.0,True,3605.24,False,Account Takeover / Unauthorized,not done by me,User says UPI PIN was not entered by them.,Resolved,High,App
CBK0002721,TXN00017658,False,USR43499,MCH9765,2026-02-09 16:24:25,2026-02-10 00:00:00,2026-02-12 18:24:00,0.3163773148148148,2.7666666666666666,False,845.38,False,General Complaint / Dispute,complaint,Customer says transaction was not authorized.,Pending Bank,Medium,Email
CBK0000617,TXN00014515,False,USR11419,MCH7833,2026-02-09 00:00:00,2026-02-16 21:12:01,2026-03-04 00:00:00,7.883344907407407,15.116655092592593,False,181.44,False,Item/Service Not Delivered,item not received,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,Open,Low,Chatbot
CBK0001066,TXN00015023,False,USR41036,MCH5655,2026-01-31 01:40:40,2026-02-02 00:00:00,2026-02-15 01:40:00,1.9300925925925927,13.069444444444445,False,946.63,False,Item/Service Not Delivered,no service,merchant service was not delivered after payment.,In Progress,Medium,IVR
CBK0001002,TXN00015644,False,USR20239,MCH3815,2026-03-27 00:00:00,2026-03-22 07:53:46,2026-04-05 00:00:00,-4.67099537037037,13.67099537037037,True,4307.19,False,Other/Unclassified,scam,User claims account was compromised before transaction.,Pending Bank,Medium,Chatbot
CBK0000308,TXN00017336,False,USR23149,MCH8953,2026-03-23 00:00:00,2026-04-08 16:47:26,,16.69960648148148,,False,3087.13,False,Item/Service Not Delivered,Merchant Not Delivered,User says UPI PIN was not entered by them.,Resolved,Critical,Call Center
CBK0002502,TXN00001155,False,USR59679,MCH6426,2026-03-09 02:37:30,2026-03-09 05:37:30,,0.125,,False,335.78,False,Other/Unclassified,incorrect amount,Payment made to unknown merchant as per customer statement.,In Progress,Medium,Branch
CBK0000192,TXN00001285,False,USR71300,MCH9402,2026-01-08 00:00:00,2026-01-14 00:00:00,2026-01-15 00:00:00,6.0,1.0,False,420.0,False,General Complaint / Dispute,complaint,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,Open,Low,App
CBK0000549,TXN00011700,False,USR72892,MCH1046,2026-03-30 11:04:32,2026-04-29 00:00:00,2026-05-05 00:00:00,29.53851851851852,6.0,False,14999.55,False,General Complaint / Dispute,dispute raised,Suspicious high-value payment disputed by customer.,Open,Low,Branch
CBK0002633,TXN00018827,False,USR76516,MCH2530,2026-03-07 00:00:00,,2026-04-09 08:35:00,,,False,2231.59,False,Item/Service Not Delivered,merchant service issue,Payment made to unknown merchant as per customer statement.,Rejected,Medium,IVR
CBK0000706,TXN00005543,False,USR82059,MCH4181,2026-03-03 00:00:00,2026-03-05 15:23:41,2026-03-30 15:23:00,2.641446759259259,24.999525462962964,False,1362.67,False,Amount Mismatch,extra amount deducted,complaint received after multiple failed attempts.,Open,Medium,Call Center
CBK0001813,TXN00002689,False,USR68461,MCH8451,2026-01-26 07:59:00,2026-01-29 00:00:00,2026-02-23 00:00:00,2.667361111111111,25.0,False,2158.72,False,Item/Service Not Delivered,delivery issue,Merchant service was not delivered after payment.,Open,High,Call Center
CBK0001668,TXN00013060,False,USR11531,MCH8697,2026-01-04 00:00:00,2026-01-06 00:00:00,2026-02-04 07:49:01,2.0,29.325706018518517,False,255.73,False,Other/Unclassified,incorrect amount,Customer says txn was not authorized.,In Progress,Medium,Email
CBK0001779,TXN00006263,False,USR61731,MCH3837,2026-02-22 00:00:00,2026-04-08 00:00:00,2026-04-20 19:46:00,45.0,12.823611111111111,False,843.91,False,General Complaint / Dispute,dispute raised,Merchant service was not delivered after payment.,Closed,Low,App
CBK0000567,TXN00016408,False,USR33228,MCH8298,2026-02-16 00:00:00,2026-02-19 00:00:00,2026-02-23 00:13:00,3.0,4.009027777777778,False,5179.58,False,Amount Mismatch,Wrong Amount,Customer says amount was debited twice.,Closed,Low,Email
CBK0002286,TXN00007923,False,USR98994,MCH2676,2026-01-30 00:00:00,2026-02-07 13:24:35,2026-02-16 00:00:00,8.558738425925926,8.441261574074074,False,2225.43,False,Item/Service Not Delivered,item not received,Payment made to unknown merchant as per customer statement.,Pending Bank,Medium,IVR
CBK0001829,TXN00005136,False,USR58407,MCH5584,2026-03-19 00:00:00,2026-03-22 00:00:00,2026-03-24 00:00:00,3.0,2.0,False,1719.63,False,Amount Mismatch,Wrong Amount,User reports money deducted but merchant denies receiving payment.,Rejected,Medium,Branch
CBK0000538,TXN00005988,False,USR84311,MCH2752,2026-01-10 00:00:00,2026-01-26 15:58:00,,16.665277777777778,,False,1345.11,False,Account Takeover / Unauthorized,ATO,merchant service was not delivered after payment.,Open,High,Chatbot
CBK0002767,TXN00014701,False,USR79411,MCH8154,2026-02-15 00:00:00,2026-02-19 02:41:00,,4.111805555555556,,False,4452.29,False,Item/Service Not Delivered,no service,Customer complaint text unclear due to poor call center notes.,Open,High,Chatbot
CBK0000600,TXN00012715,False,USR19311,MCH3325,2026-03-28 00:00:00,2026-05-13 00:00:00,,46.0,,False,339.58,False,Item/Service Not Delivered,merchant service issue,Merchant service was not delivered after payment.,Pending Bank,Medium,IVR
CBK0002195,TXN00004411,False,USR48054,MCH9844,2026-02-05 23:26:12,2026-02-09 00:00:00,,3.0234722222222223,,False,3905.0,False,Other/Unclassified,incorrect amount,User reports money deducted but merchant denies receiving payment.,Open,Low,Chatbot
CBK0000282,TXN00016877,False,USR87914,MCH5070,2026-03-10 18:14:00,2026-04-10 05:14:49,,30.458900462962962,,False,3046.01,False,Item/Service Not Delivered,merchant service issue,Customer says transaction was not authorized.,Resolved,Medium,IVR
CBK0002423,TXN00014966,False,USR26696,MCH9223,2026-02-13 20:33:40,2026-02-17 00:00:00,2026-03-03 00:00:00,3.143287037037037,14.0,False,10848.72,False,Item/Service Not Delivered,merchant service issue,Payment made to unknown merchant as per cust statement.,Rejected,High,IVR
CBK0000439,TXN00016295,False,USR83930,MCH9092,2026-03-18 00:00:00,2026-03-21 00:00:00,2026-03-23 00:00:00,3.0,2.0,False,10226.59,False,Other/Unclassified,incorrect amount,suspicious high-value payment disputed by customer.,Open,Medium,IVR
CBK0000669,TXN00018414,False,USR22639,MCH8836,2026-03-28 14:45:10,2026-03-30 11:45:10,,1.875,,False,3972.17,False,Account Takeover / Unauthorized,account hacked,user claims account was compromised before transaction.,In Progress,High,IVR
CBK0002594,TXN00005908,False,USR24024,MCH1329,2026-01-20 00:00:00,2026-01-21 00:00:00,2026-02-04 22:51:08,1.0,14.952175925925927,False,1603.01,False,Duplicate Debit,DUP_DEBIT,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,Closed,Low,IVR
CBK0001287,TXN00011889,False,USR22939,MCH9579,2026-03-05 00:00:00,2026-03-06 00:00:00,2026-03-29 00:00:00,1.0,23.0,False,1592.55,False,Other/Unclassified,unauth txn,User reports money deducted but merchant denies receiving payment.,Rejected,Low,IVR
CBK0001765,TXN00013993,False,USR29854,MCH6810,2026-02-06 18:41:00,2026-02-07 18:41:49,2026-02-20 00:00:00,1.0005671296296297,12.220960648148148,False,2111.63,False,Account Takeover / Unauthorized,login compromised,User claims account was compromised before txn.,In Progress,Low,IVR
CBK0001809,TXN00010916,False,USR20534,MCH8241,2026-01-11 00:00:00,2026-01-18 00:00:00,,7.0,,False,2538.37,False,General Complaint / Dispute,Customer Dispute,Customer complaint text unclear due to poor call center notes.,Rejected,Low,Chatbot
CBK0001865,TXN00006954,False,USR17902,MCH6053,2026-03-21 00:00:00,2026-03-25 00:00:00,2026-04-20 07:07:09,4.0,26.296631944444446,False,186.51,False,Item/Service Not Delivered,not delivered,Customer says transaction was not authorized.,Closed,Medium,IVR
CBK0000235,TXN00006623,False,USR14727,MCH4226,2026-01-27 00:00:00,2026-02-12 09:53:35,2026-02-14 00:00:00,16.412210648148147,1.5877893518518518,False,1154.99,False,Item/Service Not Delivered,no service,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,In Progress,Low,Chatbot
CBK0000758,TXN00015649,False,USR79175,MCH9344,2026-03-19 00:00:00,2026-03-21 00:00:00,2026-04-16 00:00:00,2.0,26.0,False,2175.05,False,Account Takeover / Unauthorized,ATO,Complaint received after multiple failed attempts.,Rejected,High,IVR
CBK0000162,TXN00001838,False,USR56312,MCH5172,2026-02-16 00:00:00,2026-02-19 04:02:59,2026-03-05 00:00:00,3.168738425925926,13.831261574074073,False,422.0,False,Other/Unclassified,fraud,Customer says transaction was not authorized.,Rejected,Low,IVR
CBK0001116,TXN80108,False,USR56399,MCH3406,2026-02-05 00:00:00,2026-03-22 14:28:00,2026-03-31 00:00:00,45.602777777777774,8.397222222222222,False,1189.65,False,Item/Service Not Delivered,Merchant Not Delivered,User claims account was compromised before transaction.,In Progress,Medium,IVR
CBK0000779,TXN00000534,False,USR89996,MCH4842,2026-02-07 00:00:00,2026-02-04 00:00:00,2026-03-03 00:00:00,-3.0,27.0,True,1352.13,False,Other/Unclassified,unauth txn,User reports money deducted but merchant denies receiving payment.,Open,Low,Call Center
CBK0000274,TXN00005429,False,USR12958,MCH5946,2026-01-15 00:00:00,2026-01-18 00:00:00,2026-02-07 14:33:08,3.0,20.606342592592593,False,1860.96,False,Item/Service Not Delivered,not delivered,Customer complaint text unclear due to poor call center notes.,Open,Low,IVR
CBK0000795,TXN00010007,False,USR13134,MCH3292,2026-03-14 00:00:00,2026-03-15 00:00:00,2026-04-11 00:00:00,1.0,27.0,False,2021.11,False,Amount Mismatch,amount mismatch,Customer says transaction was not authorized. details missing,In Progress,Low,IVR
CBK0000265,TXN00016348,False,USR10307,MCH4590,2026-02-21 13:58:00,2026-02-18 13:58:34,2026-02-18 13:58:34,-2.9996064814814813,0.0,True,2797.85,False,Item/Service Not Delivered,no service,User claims account was compromised before transaction.,Rejected,Low,IVR
CBK0002630,TXN00019209,False,USR61436,MCH9582,2026-03-12 00:00:00,2026-03-28 00:00:00,2026-04-26 00:00:00,16.0,29.0,False,13306.35,False,Account Takeover / Unauthorized,login compromised,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Open,Low,Chatbot
CBK0001267,TXN00003341,False,USR56149,MCH6968,2026-02-24 00:00:00,2026-03-26 17:11:59,2026-04-20 00:00:00,30.716655092592593,24.283344907407407,False,635.0,False,Amount Mismatch,Wrong Amount,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Rejected,Low,Email
